game_minute,hit_diff,shot_diff,goal_diff,win,game,win_prob,Game Description
42,-6,1,4,1,2017030144,0.9979065134213244,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
43,-6,2,4,1,2017030144,0.9981861332452012,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
44,-6,2,4,1,2017030144,0.998426042048917,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
45,-6,1,4,1,2017030144,0.9986320072907584,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
46,-5,0,4,1,2017030144,0.9988040635142876,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
47,-6,-1,4,1,2017030144,0.9989664605622556,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
48,-6,-2,4,1,2017030144,0.999101573491736,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
49,-7,-3,4,1,2017030144,0.9992237820523404,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
50,-8,-2,4,1,2017030144,0.9993319541142972,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
51,-8,-3,4,1,2017030144,0.999419375398363,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
52,-6,-4,4,1,2017030144,0.9994886736631524,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
53,-7,-6,4,1,2017030144,0.999557515327774,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
54,-7,-6,4,1,2017030144,0.999616045358964,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
55,-7,-6,5,1,2017030144,0.9999522327097078,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
56,-10,-6,5,1,2017030144,0.9999608293628164,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
57,-11,-6,5,1,2017030144,0.9999674389648562,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
58,-11,-5,5,1,2017030144,0.9999727996928562,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
59,-11,-2,5,1,2017030144,0.9999773777805938,2018-04-18 - Pittsburgh Penguins beat Philadelphia Flyers
0,2,-1,0,0,2017030145,0.5497955074231653,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
1,3,-1,0,0,2017030145,0.5496928761814575,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
2,5,-2,0,0,2017030145,0.5494473261185484,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
3,5,-3,0,0,2017030145,0.5492459419086264,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
4,5,-3,0,0,2017030145,0.549062726632437,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
5,3,-3,0,0,2017030145,0.5491913902748146,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
6,0,-2,0,0,2017030145,0.5496864269333559,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
7,0,-2,0,0,2017030145,0.5496682463870175,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
8,-1,-3,0,0,2017030145,0.5498267891176297,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
9,-2,-3,0,0,2017030145,0.550111297292858,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
10,-3,-2,0,0,2017030145,0.5505489886056033,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
11,-3,-1,0,0,2017030145,0.5507242766155369,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
12,-4,-1,0,0,2017030145,0.5511826669987913,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
13,-1,0,0,0,2017030145,0.5502008111739245,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
14,-3,-1,0,0,2017030145,0.5509775162113391,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
15,-2,-1,0,0,2017030145,0.5505944235082895,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
16,-6,-2,0,0,2017030145,0.5524963943539326,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
17,-6,-3,-1,0,2017030145,0.4038103875801531,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
18,-9,-3,-1,0,2017030145,0.3971187187142672,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
19,-10,-4,-1,0,2017030145,0.3893404487791658,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
20,-11,-3,-1,0,2017030145,0.3820069397797799,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
21,-9,-5,-1,0,2017030145,0.3724043960935076,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
22,-9,-4,-1,0,2017030145,0.3645945746539078,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
23,-8,-1,-1,0,2017030145,0.3565950619586014,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
24,-8,0,-1,0,2017030145,0.3489538911452838,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
25,-9,1,-1,0,2017030145,0.3421145395883083,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
26,-9,1,-1,0,2017030145,0.3344704640163534,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
27,-10,1,-1,0,2017030145,0.3276611446537529,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
28,-10,4,-1,0,2017030145,0.3208821134775267,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
29,-10,5,-1,0,2017030145,0.3137664744958303,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
30,-10,5,-1,0,2017030145,0.3065187412665237,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
31,-11,7,-1,0,2017030145,0.3006636202180699,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
32,-10,5,0,0,2017030145,0.5611991519621404,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
33,-12,4,0,0,2017030145,0.5633023693045379,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
34,-12,4,0,0,2017030145,0.5637103093346106,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
35,-14,6,0,0,2017030145,0.5669163810399362,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
36,-15,8,1,0,2017030145,0.8249065852040355,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
37,-16,9,1,0,2017030145,0.831104178813371,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
38,-16,6,0,0,2017030145,0.5707241547998244,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
39,-16,4,0,0,2017030145,0.5705701410820807,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
40,-16,4,0,0,2017030145,0.5710998884084416,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
41,-17,8,0,0,2017030145,0.5743666952083435,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
42,-19,7,0,0,2017030145,0.5771693685123086,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
43,-20,10,0,0,2017030145,0.5802911027366118,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
44,-20,12,0,0,2017030145,0.5817804944755315,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
45,-19,10,0,0,2017030145,0.5803165854740375,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
46,-20,7,0,0,2017030145,0.5811656827964526,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
47,-20,7,0,0,2017030145,0.5818413478525615,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
48,-19,7,0,0,2017030145,0.5810455255935807,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
49,-19,7,0,0,2017030145,0.581690593813939,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
50,-20,8,0,0,2017030145,0.5843125528253308,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
51,-18,10,0,0,2017030145,0.5827840050768955,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
52,-18,11,0,0,2017030145,0.5838885186065138,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
53,-20,12,0,0,2017030145,0.5882479660642331,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
54,-20,12,0,0,2017030145,0.5889647393369618,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
55,-21,10,0,0,2017030145,0.5903798879920289,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
56,-22,10,0,0,2017030145,0.5928121251442532,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
57,-21,10,0,0,2017030145,0.5918361607098053,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
58,-22,10,-1,0,2017030145,0.1588701840471859,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
59,-23,11,-2,0,2017030145,0.0224644853133864,2018-04-20 - Pittsburgh Penguins lost to Philadelphia Flyers
0,-1,0,0,1,2017030146,0.5497955074231653,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
1,-3,0,0,1,2017030146,0.5498890449445578,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
2,-2,-2,-1,1,2017030146,0.5323453202389153,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
3,-4,-4,-1,1,2017030146,0.5237213151708157,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
4,-2,-7,-1,1,2017030146,0.514632187162517,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
5,-2,-7,-1,1,2017030146,0.5058049160222383,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
6,-2,-5,0,1,2017030146,0.5498969672367696,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
7,-2,-6,1,1,2017030146,0.6099978238408685,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
8,-1,-5,1,1,2017030146,0.61820595224373,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
9,-2,-5,1,1,2017030146,0.6267585928752537,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
10,-1,-5,1,1,2017030146,0.6347071374773667,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
11,0,-5,1,1,2017030146,0.6425250750921118,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
12,-3,-4,1,1,2017030146,0.651684570774562,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
13,-3,-5,1,1,2017030146,0.6596029687654376,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
14,-4,-4,1,1,2017030146,0.6680363297281497,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
15,-2,-4,0,1,2017030146,0.5501854790828458,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
16,-1,-4,0,1,2017030146,0.5497126323610808,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
17,-1,0,0,1,2017030146,0.5503255066392805,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
18,-1,2,0,1,2017030146,0.5506838176826382,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
19,-1,2,0,1,2017030146,0.5507331588284528,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
20,-1,3,-1,1,2017030146,0.3771118103604691,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
21,-2,5,-1,1,2017030146,0.3698824654149393,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
22,-1,3,-1,1,2017030146,0.3607772416029925,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
23,-2,5,-1,1,2017030146,0.353774406172451,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
24,-1,6,-1,1,2017030146,0.3453561439154071,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
25,-2,6,-1,1,2017030146,0.3381970186811989,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
26,-4,5,-1,1,2017030146,0.3316811897599652,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
27,-4,4,-1,1,2017030146,0.3238324255010228,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
28,-3,3,-1,1,2017030146,0.3153037177799802,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
29,-5,2,-1,1,2017030146,0.3091642587045278,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
30,-4,2,-1,1,2017030146,0.301024347365432,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
31,-4,1,-1,1,2017030146,0.2935290438583044,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
32,-4,1,-2,1,2017030146,0.1147298438765703,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
33,-4,1,-1,1,2017030146,0.2793146792478347,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
34,-3,0,-1,1,2017030146,0.2712728726316082,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
35,-2,1,-1,1,2017030146,0.2638138202451549,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
36,-1,2,-1,1,2017030146,0.2564536412325513,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
37,-2,3,-1,1,2017030146,0.2509440241814935,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
38,-3,2,-1,1,2017030146,0.2450572559537219,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
39,-3,2,0,1,2017030146,0.554148619014781,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
40,-3,2,1,1,2017030146,0.8362632883965128,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
41,-4,3,1,1,2017030146,0.8419920384287679,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
42,-4,3,1,1,2017030146,0.8467141678912554,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
43,-4,3,1,1,2017030146,0.8513200942778274,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
44,-3,3,1,1,2017030146,0.8551258910678016,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
45,-3,3,1,1,2017030146,0.8595057864332037,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
46,-3,3,1,1,2017030146,0.8637743612666051,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
47,-3,3,1,1,2017030146,0.8679331733160568,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
48,-2,3,1,1,2017030146,0.8713073616694952,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
49,-1,3,1,1,2017030146,0.8745801648601368,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
50,-2,3,1,1,2017030146,0.8790996238439359,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
51,-2,2,1,1,2017030146,0.8826471380578358,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
52,-3,0,3,1,2017030146,0.99676135964817,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
53,-2,0,3,1,2017030146,0.9970676610523102,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
54,-3,1,3,1,2017030146,0.997385369529434,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
55,-3,1,3,1,2017030146,0.9976485947247904,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
56,-3,0,3,1,2017030146,0.9978810321620218,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
57,-3,0,2,1,2017030146,0.9859061532700736,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
58,-3,-3,2,1,2017030146,0.9867765275049896,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
59,-3,-3,3,1,2017030146,0.998448863833952,2018-04-22 - Pittsburgh Penguins beat Philadelphia Flyers
0,0,5,0,1,2016020483,0.5497955074231653,2016-12-21 - Pittsburgh Penguins beat New York Rangers
1,-1,7,0,1,2016020483,0.5498903142650654,2016-12-21 - Pittsburgh Penguins beat New York Rangers
2,-1,10,0,1,2016020483,0.5500396517629494,2016-12-21 - Pittsburgh Penguins beat New York Rangers
3,-1,10,0,1,2016020483,0.5501617149023449,2016-12-21 - Pittsburgh Penguins beat New York Rangers
4,-2,11,0,1,2016020483,0.550444813336422,2016-12-21 - Pittsburgh Penguins beat New York Rangers
5,-2,13,1,1,2016020483,0.5938946561286448,2016-12-21 - Pittsburgh Penguins beat New York Rangers
6,-1,13,1,1,2016020483,0.602377802656641,2016-12-21 - Pittsburgh Penguins beat New York Rangers
7,0,14,1,1,2016020483,0.6108010921042344,2016-12-21 - Pittsburgh Penguins beat New York Rangers
8,1,15,1,1,2016020483,0.6191166675835804,2016-12-21 - Pittsburgh Penguins beat New York Rangers
9,0,13,1,1,2016020483,0.6276194800193262,2016-12-21 - Pittsburgh Penguins beat New York Rangers
10,-1,13,1,1,2016020483,0.6362383809423983,2016-12-21 - Pittsburgh Penguins beat New York Rangers
11,-2,13,1,1,2016020483,0.6448284048904032,2016-12-21 - Pittsburgh Penguins beat New York Rangers
12,-3,13,1,1,2016020483,0.6533831677762558,2016-12-21 - Pittsburgh Penguins beat New York Rangers
13,-3,15,1,1,2016020483,0.6617435040712893,2016-12-21 - Pittsburgh Penguins beat New York Rangers
14,-3,14,1,1,2016020483,0.6696954196367301,2016-12-21 - Pittsburgh Penguins beat New York Rangers
15,-3,15,1,1,2016020483,0.6777760955038169,2016-12-21 - Pittsburgh Penguins beat New York Rangers
16,-5,16,0,1,2016020483,0.5546120635948362,2016-12-21 - Pittsburgh Penguins beat New York Rangers
17,-5,16,0,1,2016020483,0.5549127676113922,2016-12-21 - Pittsburgh Penguins beat New York Rangers
18,-6,15,0,1,2016020483,0.5556101007727496,2016-12-21 - Pittsburgh Penguins beat New York Rangers
19,-5,17,0,1,2016020483,0.5556863349336972,2016-12-21 - Pittsburgh Penguins beat New York Rangers
20,-5,17,0,1,2016020483,0.5559959600853263,2016-12-21 - Pittsburgh Penguins beat New York Rangers
21,-4,14,0,1,2016020483,0.5550811926470949,2016-12-21 - Pittsburgh Penguins beat New York Rangers
22,-4,13,0,1,2016020483,0.5551330758985914,2016-12-21 - Pittsburgh Penguins beat New York Rangers
23,-2,13,0,1,2016020483,0.5539440763863132,2016-12-21 - Pittsburgh Penguins beat New York Rangers
24,-2,13,1,1,2016020483,0.7436486770764956,2016-12-21 - Pittsburgh Penguins beat New York Rangers
25,-3,14,1,1,2016020483,0.75122122429799,2016-12-21 - Pittsburgh Penguins beat New York Rangers
26,-3,12,1,1,2016020483,0.7575764711719255,2016-12-21 - Pittsburgh Penguins beat New York Rangers
27,-1,13,1,1,2016020483,0.763102649298875,2016-12-21 - Pittsburgh Penguins beat New York Rangers
28,-2,12,2,1,2016020483,0.8999921282236139,2016-12-21 - Pittsburgh Penguins beat New York Rangers
29,-3,13,2,1,2016020483,0.9066319241891496,2016-12-21 - Pittsburgh Penguins beat New York Rangers
30,-3,15,2,1,2016020483,0.9126863162675958,2016-12-21 - Pittsburgh Penguins beat New York Rangers
31,-4,17,2,1,2016020483,0.9186866552449316,2016-12-21 - Pittsburgh Penguins beat New York Rangers
32,-3,17,2,1,2016020483,0.9236052933921124,2016-12-21 - Pittsburgh Penguins beat New York Rangers
33,-3,16,2,1,2016020483,0.9284288033461324,2016-12-21 - Pittsburgh Penguins beat New York Rangers
34,-3,16,2,1,2016020483,0.9330433163498746,2016-12-21 - Pittsburgh Penguins beat New York Rangers
35,-3,15,2,1,2016020483,0.9373048888474724,2016-12-21 - Pittsburgh Penguins beat New York Rangers
36,-6,15,2,1,2016020483,0.942127470277918,2016-12-21 - Pittsburgh Penguins beat New York Rangers
37,-7,14,2,1,2016020483,0.9460963254449712,2016-12-21 - Pittsburgh Penguins beat New York Rangers
38,-8,12,2,1,2016020483,0.9497494496911274,2016-12-21 - Pittsburgh Penguins beat New York Rangers
39,-7,11,2,1,2016020483,0.9527958753821714,2016-12-21 - Pittsburgh Penguins beat New York Rangers
40,-6,12,2,1,2016020483,0.9557767891733312,2016-12-21 - Pittsburgh Penguins beat New York Rangers
41,-7,14,1,1,2016020483,0.846210270843653,2016-12-21 - Pittsburgh Penguins beat New York Rangers
42,-7,14,1,1,2016020483,0.8509278772973805,2016-12-21 - Pittsburgh Penguins beat New York Rangers
43,-7,15,1,1,2016020483,0.8557205470599394,2016-12-21 - Pittsburgh Penguins beat New York Rangers
44,-7,16,2,1,2016020483,0.9668379129763216,2016-12-21 - Pittsburgh Penguins beat New York Rangers
45,-8,16,2,1,2016020483,0.9692430908881162,2016-12-21 - Pittsburgh Penguins beat New York Rangers
46,-9,16,3,1,2016020483,0.9942519666117928,2016-12-21 - Pittsburgh Penguins beat New York Rangers
47,-11,16,3,1,2016020483,0.994896205339906,2016-12-21 - Pittsburgh Penguins beat New York Rangers
48,-12,18,3,1,2016020483,0.9954594587359332,2016-12-21 - Pittsburgh Penguins beat New York Rangers
49,-11,18,3,1,2016020483,0.9958977837663808,2016-12-21 - Pittsburgh Penguins beat New York Rangers
50,-10,18,3,1,2016020483,0.9962930219026264,2016-12-21 - Pittsburgh Penguins beat New York Rangers
51,-12,19,3,1,2016020483,0.9967193435197316,2016-12-21 - Pittsburgh Penguins beat New York Rangers
52,-12,18,4,1,2016020483,0.9995285872744528,2016-12-21 - Pittsburgh Penguins beat New York Rangers
53,-13,20,4,1,2016020483,0.9995958520250776,2016-12-21 - Pittsburgh Penguins beat New York Rangers
54,-14,22,4,1,2016020483,0.9996536603676188,2016-12-21 - Pittsburgh Penguins beat New York Rangers
55,-14,23,4,1,2016020483,0.9997006548948064,2016-12-21 - Pittsburgh Penguins beat New York Rangers
56,-14,23,4,1,2016020483,0.9997407609772953,2016-12-21 - Pittsburgh Penguins beat New York Rangers
57,-18,24,4,1,2016020483,0.9997823058081868,2016-12-21 - Pittsburgh Penguins beat New York Rangers
58,-18,24,4,1,2016020483,0.9998115762816542,2016-12-21 - Pittsburgh Penguins beat New York Rangers
59,-18,23,5,1,2016020483,0.999979656883934,2016-12-21 - Pittsburgh Penguins beat New York Rangers
0,-1,1,0,1,2019020806,0.5497955074231653,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
1,0,1,0,1,2019020806,0.5498045972480343,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
2,0,0,0,1,2019020806,0.5497955074231653,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
3,1,1,0,1,2019020806,0.5497292367818257,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
4,2,-1,0,1,2019020806,0.5495096935686183,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
5,1,1,0,1,2019020806,0.5496850553737298,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
6,1,1,0,1,2019020806,0.5496629643757771,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
7,2,1,0,1,2019020806,0.5494225917567098,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
8,0,1,0,1,2019020806,0.5498682250907673,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
9,0,4,0,1,2019020806,0.5501227201281166,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
10,-1,3,-1,1,2019020806,0.4623239498305334,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
11,0,4,0,1,2019020806,0.5501954281835867,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
12,-1,4,1,1,2019020806,0.6517985626600424,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
13,-3,3,1,1,2019020806,0.6604599707471349,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
14,-4,2,1,1,2019020806,0.6687200678882449,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
15,-4,2,1,1,2019020806,0.6766237288675554,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
16,-5,2,1,1,2019020806,0.6848629670808243,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
17,-5,2,1,1,2019020806,0.6925853772518706,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
18,-5,1,1,1,2019020806,0.7000626085111198,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
19,-7,-1,1,1,2019020806,0.70826521732829,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
20,-7,-1,1,1,2019020806,0.7156811034979221,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
21,-7,-3,1,1,2019020806,0.7226731943461924,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
22,-6,-2,1,1,2019020806,0.7294607441373615,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
23,-6,5,1,1,2019020806,0.7376524905277004,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
24,-6,7,1,1,2019020806,0.7449437547256254,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
25,-6,5,1,1,2019020806,0.7514425873551658,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
26,-7,5,1,1,2019020806,0.7587530365590469,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
27,-7,5,1,1,2019020806,0.7653503617743929,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
28,-8,3,1,1,2019020806,0.7720804148844612,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
29,-9,2,1,1,2019020806,0.7788748396578457,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
30,-9,1,1,1,2019020806,0.784915749443184,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
31,-11,0,2,1,2019020806,0.9192809194258283,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
32,-10,0,2,1,2019020806,0.9241846206143758,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
33,-11,-1,2,1,2019020806,0.929265083041505,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
34,-11,2,2,1,2019020806,0.9340842182557112,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
35,-12,1,2,1,2019020806,0.9385672044181166,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
36,-12,1,2,1,2019020806,0.942600028791612,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
37,-12,1,2,1,2019020806,0.9463832374550732,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
38,-12,1,2,1,2019020806,0.9499303415064644,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
39,-12,1,2,1,2019020806,0.9532543721340114,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
40,-12,0,2,1,2019020806,0.9563065249309384,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
41,-11,0,2,1,2019020806,0.959021497434037,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
42,-10,0,2,1,2019020806,0.961565238904344,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
43,-10,0,2,1,2019020806,0.9641360246832807,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
44,-13,-1,2,1,2019020806,0.967022938738703,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
45,-14,-4,2,1,2019020806,0.9692717035249292,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
46,-14,-4,1,1,2019020806,0.8697685616112913,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
47,-16,-6,1,1,2019020806,0.8748171364212975,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
48,-15,-6,1,1,2019020806,0.8781800598795212,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
49,-17,-9,1,1,2019020806,0.8828027059241563,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
50,-16,-7,1,1,2019020806,0.8863257323531413,2020-02-02 - Pittsburgh Penguins beat Washington Capitals
